ImageNumber, timeStamp,centerDistance,relativeHeading,Tile
autobot04_1574104056_116785049.jpg,1574104056.116785,0.188,0,asphalt
autobot04_1574104056_150837898.jpg,1574104056.150838,0.188,0,asphalt
autobot04_1574104056_182651996.jpg,1574104056.182652,0.188,0,asphalt
autobot04_1574104056_218688964.jpg,1574104056.218689,0.188,0,asphalt
autobot04_1574104056_250138044.jpg,1574104056.250138,0.188,0,asphalt
autobot04_1574104056_282541036.jpg,1574104056.282541,0.188,0,asphalt
autobot04_1574104056_317194938.jpg,1574104056.317195,0.188,0,asphalt
autobot04_1574104056_349466085.jpg,1574104056.349466,0.188,0,asphalt
autobot04_1574104056_387334108.jpg,1574104056.387334,0.188,0,asphalt
autobot04_1574104056_417812108.jpg,1574104056.417812,0.188,0,asphalt
autobot04_1574104056_449615955.jpg,1574104056.449616,0.188,0,asphalt
autobot04_1574104056_483747005.jpg,1574104056.483747,0.188,0,asphalt
autobot04_1574104056_518554925.jpg,1574104056.518555,0.188,0,asphalt
autobot04_1574104056_551760911.jpg,1574104056.551761,0.188,0,asphalt
autobot04_1574104056_583692073.jpg,1574104056.583692,0.188,0,asphalt
autobot04_1574104056_618010044.jpg,1574104056.61801,0.188,0,asphalt
autobot04_1574104056_650716066.jpg,1574104056.650716,0.188,0,asphalt
autobot04_1574104056_682887077.jpg,1574104056.682887,0.5085228734570142,0.857609988705587,curve_right
autobot04_1574104056_718611001.jpg,1574104056.718611,0.4976897409083632,0.8441769427873306,curve_right
autobot04_1574104056_749439001.jpg,1574104056.749439,0.4698829760170028,0.8039469155409772,curve_right
autobot04_1574104056_783476114.jpg,1574104056.783476,0.46055261343203285,0.7893798129711611,curve_right
autobot04_1574104056_817430973.jpg,1574104056.817431,0.43255031487887885,0.7463760604095594,curve_right
autobot04_1574104056_849545955.jpg,1574104056.849546,0.4239625911965664,0.7323028416037841,curve_right
autobot04_1574104056_892061948.jpg,1574104056.892062,0.39913468979429245,0.6985540645922578,curve_right
autobot04_1574104056_918704986.jpg,1574104056.918705,0.39341936178880554,0.6907797508015646,curve_right
autobot04_1574104056_949203014.jpg,1574104056.949203,0.37168185451116836,0.6676311637916434,curve_right
autobot04_1574104056_982621908.jpg,1574104056.982622,0.36406625531897113,0.6597867933415614,curve_right
autobot04_1574104057_17137050.jpg,1574104057.017137,0.34018675888294125,0.6366850146584214,curve_right
autobot04_1574104057_52381038.jpg,1574104057.052381,0.3319433787546505,0.6284666384429294,curve_right
autobot04_1574104057_82496881.jpg,1574104057.082497,0.3112687362210433,0.6065096674962001,curve_right
autobot04_1574104057_118041038.jpg,1574104057.118041,0.3039141657606894,0.5982837394134659,curve_right
autobot04_1574104057_150494098.jpg,1574104057.150494,0.2844841200595555,0.5744287178689776,curve_right
autobot04_1574104057_183099031.jpg,1574104057.183099,0.2782675991956466,0.5663623849436841,curve_right
autobot04_1574104057_218420982.jpg,1574104057.218421,0.25905350591911536,0.5383125517979493,curve_right
autobot04_1574104057_250943899.jpg,1574104057.250944,0.2530641301764681,0.5290136253538359,curve_right
autobot04_1574104057_282417058.jpg,1574104057.282417,0.23362130445849028,0.496331210112685,curve_right
autobot04_1574104057_316484928.jpg,1574104057.316485,0.22692487134070913,0.48444055583275847,curve_right
autobot04_1574104057_348953008.jpg,1574104057.348953,0.20829429502743754,0.4438201770245678,curve_right
autobot04_1574104057_383971929.jpg,1574104057.383972,0.2019630538401131,0.42879092070980684,curve_right
autobot04_1574104057_416547060.jpg,1574104057.416547,0.18734812603092105,0.3833054210801268,curve_right
autobot04_1574104057_449986934.jpg,1574104057.449987,0.1828065491267264,0.3676147415885725,curve_right
autobot04_1574104057_481949090.jpg,1574104057.481949,0.16871368573050613,0.3169254456179761,curve_right
autobot04_1574104057_515361070.jpg,1574104057.515361,0.16404194071010364,0.29923278786009305,curve_right
autobot04_1574104057_552695989.jpg,1574104057.552696,0.15107213539921252,0.23854066513830674,curve_right
autobot04_1574104057_582140922.jpg,1574104057.582141,0.14762032582507217,0.22087488156951762,curve_right
autobot04_1574104057_616677999.jpg,1574104057.616678,0.13506908034885606,0.16607341257864586,curve_right
autobot04_1574104057_651227951.jpg,1574104057.651228,0.13071065540411392,0.1476659087061146,curve_right
autobot04_1574104057_682362079.jpg,1574104057.682362,0.12234681555845409,0.1262087675447886,curve_right
autobot04_1574104057_717200994.jpg,1574104057.717201,0.11970683874223101,0.12053164789918994,curve_right
autobot04_1574104057_748408079.jpg,1574104057.748408,0.11380067430355678,0.05495351789702977,curve_right
autobot04_1574104057_782135963.jpg,1574104057.782136,0.11254568194941288,0.02886047611217625,curve_right
autobot04_1574104057_817110061.jpg,1574104057.81711,0.1213787870611139,-0.1173036196896234,curve_right
autobot04_1574104057_848431110.jpg,1574104057.848431,0.12725541325090495,-0.1659090325601475,curve_right
autobot04_1574104057_884679079.jpg,1574104057.884679,0.15331522332877734,-0.31522938467387823,curve_right
autobot04_1574104057_916235923.jpg,1574104057.916236,0.16371609742794138,-0.3589662217362153,curve_right
autobot04_1574104057_951849937.jpg,1574104057.95185,0.2052982116537685,-0.4907370615892048,curve_right
autobot04_1574104057_981820106.jpg,1574104057.98182,0.21954907651002756,-0.5256381971035969,straight
autobot04_1574104058_16748905.jpg,1574104058.016749,0.188,0,asphalt
autobot04_1574104058_50297975.jpg,1574104058.050298,0.188,0,asphalt
autobot04_1574104058_81844091.jpg,1574104058.081844,0.188,0,asphalt
autobot04_1574104058_115778923.jpg,1574104058.115779,0.188,0,asphalt
autobot04_1574104058_164390087.jpg,1574104058.16439,0.188,0,asphalt
autobot04_1574104058_184149026.jpg,1574104058.184149,0.188,0,asphalt
autobot04_1574104058_220824956.jpg,1574104058.220825,0.188,0,asphalt
autobot04_1574104058_250431060.jpg,1574104058.250431,0.188,0,asphalt
autobot04_1574104058_283579111.jpg,1574104058.283579,0.188,0,asphalt
autobot04_1574104058_315299987.jpg,1574104058.3153,0.188,0,asphalt
autobot04_1574104058_348664999.jpg,1574104058.348665,0.188,0,asphalt
autobot04_1574104058_383197069.jpg,1574104058.383197,0.188,0,asphalt
autobot04_1574104058_415966033.jpg,1574104058.415966,0.188,0,asphalt
autobot04_1574104058_450107097.jpg,1574104058.450107,0.188,0,asphalt
autobot04_1574104058_481761932.jpg,1574104058.481762,0.188,0,asphalt
autobot04_1574104058_516160011.jpg,1574104058.51616,0.188,0,asphalt
autobot04_1574104058_550410985.jpg,1574104058.550411,0.188,0,asphalt
autobot04_1574104058_585170984.jpg,1574104058.585171,0.188,0,asphalt
autobot04_1574104058_618665933.jpg,1574104058.618666,0.188,0,asphalt
autobot04_1574104058_649823904.jpg,1574104058.649824,0.188,0,asphalt
autobot04_1574104058_685208082.jpg,1574104058.685208,0.188,0,asphalt
autobot04_1574104058_721932888.jpg,1574104058.721933,0.188,0,asphalt
autobot04_1574104058_760442972.jpg,1574104058.760443,0.188,0,asphalt
autobot04_1574104058_790397882.jpg,1574104058.790398,0.188,0,asphalt
autobot04_1574104058_820136070.jpg,1574104058.820136,0.188,0,asphalt
autobot04_1574104058_860910892.jpg,1574104058.860911,0.188,0,asphalt
autobot04_1574104058_885771989.jpg,1574104058.885772,0.188,0,asphalt
autobot04_1574104058_918570041.jpg,1574104058.91857,0.188,0,asphalt
autobot04_1574104058_958404064.jpg,1574104058.958404,0.188,0,asphalt
autobot04_1574104058_987888097.jpg,1574104058.987888,0.188,0,asphalt
autobot04_1574104059_20179033.jpg,1574104059.020179,0.188,0,asphalt
autobot04_1574104059_55512905.jpg,1574104059.055513,0.188,0,asphalt
autobot04_1574104059_91340065.jpg,1574104059.09134,0.188,0,asphalt
autobot04_1574104059_118789911.jpg,1574104059.11879,0.188,0,asphalt
autobot04_1574104059_151607036.jpg,1574104059.151607,0.188,0,asphalt
autobot04_1574104059_183947086.jpg,1574104059.183947,0.188,0,asphalt
autobot04_1574104059_234631061.jpg,1574104059.234631,0.188,0,asphalt
autobot04_1574104059_277524948.jpg,1574104059.277525,0.188,0,asphalt
autobot04_1574104059_312635898.jpg,1574104059.312636,0.188,0,asphalt
autobot04_1574104059_342323064.jpg,1574104059.342323,0.188,0,asphalt
autobot04_1574104059_371802091.jpg,1574104059.371802,0.188,0,asphalt
autobot04_1574104059_392364025.jpg,1574104059.392364,0.188,0,asphalt
autobot04_1574104059_438178062.jpg,1574104059.438178,0.188,0,asphalt
autobot04_1574104059_514377117.jpg,1574104059.514377,0.188,0,asphalt
autobot04_1574104059_490315914.jpg,1574104059.490316,0.188,0,asphalt
autobot04_1574104059_546410083.jpg,1574104059.54641,0.188,0,asphalt
autobot04_1574104059_574073076.jpg,1574104059.574073,0.188,0,asphalt
autobot04_1574104059_590995073.jpg,1574104059.590995,0.188,0,asphalt
autobot04_1574104059_621227025.jpg,1574104059.621227,0.7058185433113328,-1.5405931663526846,straight
autobot04_1574104059_665674924.jpg,1574104059.665675,0.24121988340369363,1.5567674521483472,straight
autobot04_1574104059_703547954.jpg,1574104059.703548,0.1895778306527098,1.4127216875921558,straight
autobot04_1574104059_739981889.jpg,1574104059.739982,0.1394451841624981,1.246917535932739,straight
autobot04_1574104059_762959003.jpg,1574104059.762959,0.12802063353851031,1.20787594986937,straight
autobot04_1574104059_793674945.jpg,1574104059.793675,0.11235450921774195,1.1556849252492387,straight
autobot04_1574104059_816401004.jpg,1574104059.816401,0.09086341723225702,1.0577772927933056,straight
autobot04_1574104059_851048946.jpg,1574104059.851049,0.08335624354504215,1.021445282600317,straight
autobot04_1574104059_884342908.jpg,1574104059.884343,0.0710363052359401,0.9338806105554343,straight
autobot04_1574104059_918415069.jpg,1574104059.918415,0.06771999371462781,0.9050970862601844,straight
autobot04_1574104059_960174083.jpg,1574104059.960174,0.06125742763041578,0.8363650295485371,straight
autobot04_1574104059_984507083.jpg,1574104059.984507,0.06014892313397882,0.8217638099585071,straight
autobot04_1574104060_16247987.jpg,1574104060.016248,0.0535692056932672,0.7195381188863078,straight
autobot04_1574104060_49304008.jpg,1574104060.049304,0.051761029125628716,0.6824980133506929,straight
autobot04_1574104060_80811023.jpg,1574104060.080811,0.046274789609374506,0.5893795403259967,straight
autobot04_1574104060_114839076.jpg,1574104060.114839,0.0447895287426133,0.5583326372092169,straight
autobot04_1574104060_150194883.jpg,1574104060.150195,0.03827128829373597,0.47924162362561396,straight
autobot04_1574104060_182312965.jpg,1574104060.182313,0.03645548628331299,0.45532748443228005,straight
autobot04_1574104060_216798067.jpg,1574104060.216798,0.03024275423508796,0.4468261662539302,straight
autobot04_1574104060_249321937.jpg,1574104060.249322,0.028137208611014014,0.4486541494814231,straight
autobot04_1574104060_280754089.jpg,1574104060.280754,0.020954160706637914,0.4698311944323982,straight
autobot04_1574104060_321227073.jpg,1574104060.321227,0.017737548557735905,0.47996121171884965,straight
autobot04_1574104060_347321987.jpg,1574104060.347322,0.010749114061913867,0.5100349079669407,straight
autobot04_1574104060_383687019.jpg,1574104060.383687,0.007842596840284044,0.5222229394360292,straight
autobot04_1574104060_414838075.jpg,1574104060.414838,0.0016153153061841397,0.56204061101522,straight
autobot04_1574104060_448136091.jpg,1574104060.448136,0.00515617502079635,0.5760694574722576,straight
autobot04_1574104060_480477094.jpg,1574104060.480477,0.01617345057449382,0.624726395533265,straight
autobot04_1574104060_513689041.jpg,1574104060.513689,0.020144927916234734,0.6415973178545018,straight
autobot04_1574104060_548346042.jpg,1574104060.548346,0.035861514079673695,0.691245332999031,straight
autobot04_1574104060_580389976.jpg,1574104060.58039,0.04134827958982257,0.7068017563952607,straight
autobot04_1574104060_617618083.jpg,1574104060.617618,0.05998262848981645,0.7056050287135273,straight
autobot04_1574104060_653714895.jpg,1574104060.653715,0.0664232145922824,0.7010088871543361,straight
autobot04_1574104060_687131881.jpg,1574104060.687132,0.0843993932492739,0.6911000961749332,straight
autobot04_1574104060_715662956.jpg,1574104060.715663,0.08949995447726775,0.6883930407868424,straight
autobot04_1574104060_747098922.jpg,1574104060.747099,0.11022768339692275,0.6794900054944486,straight
autobot04_1574104060_780544996.jpg,1574104060.780545,0.11749011293022373,0.6764862755494558,straight
autobot04_1574104060_817656993.jpg,1574104060.817657,0.1386821685894418,0.7300768323638379,straight
autobot04_1574104060_847202062.jpg,1574104060.847202,0.1448980014056616,0.7494664057721176,straight
autobot04_1574104060_884876012.jpg,1574104060.884876,0.16727018976404853,0.8165853737664409,straight
autobot04_1574104060_913661003.jpg,1574104060.913661,0.17367692403935167,0.8350306518357946,straight
autobot04_1574104060_947541952.jpg,1574104060.947542,0.19648676720325062,0.8994399264953363,straight
autobot04_1574104060_980298995.jpg,1574104060.980299,0.20418280652909201,0.9204132769841402,straight
autobot04_1574104061_14379978.jpg,1574104061.01438,0.23177268889542638,0.9294283065897343,straight
autobot04_1574104061_49532890.jpg,1574104061.049533,0.24168043675587828,0.9278586844576804,straight
autobot04_1574104061_80295085.jpg,1574104061.080295,0.2649614810393099,0.9409767359788377,straight
autobot04_1574104061_113990068.jpg,1574104061.11399,0.2727688335996003,0.946804234755881,straight
autobot04_1574104061_149569034.jpg,1574104061.149569,0.2940897490914918,1.0008815173006524,straight
autobot04_1574104061_181119918.jpg,1574104061.18112,0.3006460511416486,1.0201809051442123,straight
autobot04_1574104061_217505931.jpg,1574104061.217506,0.32280534526762533,1.0829676508953656,straight
autobot04_1574104061_251473903.jpg,1574104061.251474,0.33030221705598334,1.1036365863918272,straight
autobot04_1574104061_283549070.jpg,1574104061.283549,0.35385996500395206,1.1647037892176495,straight
autobot04_1574104061_313853979.jpg,1574104061.313854,0.3613215724732088,1.1835157341892877,straight
autobot04_1574104061_346707105.jpg,1574104061.346707,0.3875447460239703,1.2470646337654165,straight
autobot04_1574104061_382508993.jpg,1574104061.382509,0.3972626983250937,1.2700716159363754,straight
autobot04_1574104061_415066003.jpg,1574104061.415066,0.4248292304322577,1.3424255993824192,straight
autobot04_1574104061_448045015.jpg,1574104061.448045,0.43427412165912166,1.3670762554301008,straight
autobot04_1574104061_482153892.jpg,1574104061.482154,0.46473658627001285,1.4413371434413096,straight
autobot04_1574104061_514509916.jpg,1574104061.51451,0.47479238985362504,1.4651220210990767,straight
autobot04_1574104061_548391103.jpg,1574104061.548391,0.5037188890551031,1.4873105833712503,straight
autobot04_1574104061_581152915.jpg,1574104061.581153,0.5129615468583654,1.4906576681216597,straight
autobot04_1574104061_616060972.jpg,1574104061.616061,0.5458634186655108,1.503598150369195,straight
autobot04_1574104061_648472070.jpg,1574104061.648472,0.5566752258199366,1.5079122526568314,straight
autobot04_1574104061_682365894.jpg,1574104061.682366,0.5870121675499818,1.5213015738343567,straight
autobot04_1574104061_714466094.jpg,1574104061.714466,0.596483505029761,1.525579377784782,straight
autobot04_1574104061_751024007.jpg,1574104061.751024,0.6247611201485503,1.5377406256287598,straight
autobot04_1574104061_779959917.jpg,1574104061.77996,0.6325476854799937,1.541048380965626,straight
autobot04_1574104061_813994884.jpg,1574104061.813995,0.6617401311318466,1.5505213879953033,straight
autobot04_1574104061_847548961.jpg,1574104061.847549,0.6716367686416731,1.5535075050461131,straight
autobot04_1574104061_881673097.jpg,1574104061.881673,0.7044873036683599,1.559922043700327,straight
autobot04_1574104061_913372039.jpg,1574104061.913372,0.7150555384644602,1.5617532416344502,straight
autobot04_1574104061_946963071.jpg,1574104061.946963,0.188,0,asphalt
autobot04_1574104061_979707956.jpg,1574104061.979708,0.188,0,asphalt
autobot04_1574104062_15532016.jpg,1574104062.015532,0.188,0,asphalt
autobot04_1574104062_49985885.jpg,1574104062.049986,0.188,0,asphalt
autobot04_1574104062_79662084.jpg,1574104062.079662,0.188,0,asphalt
autobot04_1574104062_113730907.jpg,1574104062.113731,0.188,0,asphalt
autobot04_1574104062_151614904.jpg,1574104062.151615,0.188,0,asphalt
autobot04_1574104062_180531978.jpg,1574104062.180532,0.188,0,asphalt
autobot04_1574104062_215497970.jpg,1574104062.215498,0.188,0,asphalt
autobot04_1574104062_250421047.jpg,1574104062.250421,0.188,0,asphalt
autobot04_1574104062_279457092.jpg,1574104062.279457,0.188,0,asphalt
autobot04_1574104062_313093900.jpg,1574104062.313094,0.188,0,asphalt
autobot04_1574104062_347121953.jpg,1574104062.347122,0.188,0,asphalt
autobot04_1574104062_381136894.jpg,1574104062.381137,0.188,0,asphalt
autobot04_1574104062_413954973.jpg,1574104062.413955,0.188,0,asphalt
autobot04_1574104062_446540117.jpg,1574104062.44654,0.188,0,asphalt
autobot04_1574104062_479379892.jpg,1574104062.47938,0.188,0,asphalt
autobot04_1574104062_512979030.jpg,1574104062.512979,0.188,0,asphalt
autobot04_1574104062_548263072.jpg,1574104062.548263,0.188,0,asphalt
autobot04_1574104062_579200029.jpg,1574104062.5792,0.188,0,asphalt
autobot04_1574104062_617145061.jpg,1574104062.617145,0.188,0,asphalt
autobot04_1574104062_647380113.jpg,1574104062.64738,0.188,0,asphalt
autobot04_1574104062_679356098.jpg,1574104062.679356,0.188,0,asphalt
autobot04_1574104062_714520931.jpg,1574104062.714521,0.188,0,asphalt
autobot04_1574104062_747144937.jpg,1574104062.747145,0.188,0,asphalt
autobot04_1574104062_779649019.jpg,1574104062.779649,0.188,0,asphalt
autobot04_1574104062_813875913.jpg,1574104062.813876,0.188,0,asphalt
autobot04_1574104062_846952915.jpg,1574104062.846953,0.188,0,asphalt
autobot04_1574104062_880736112.jpg,1574104062.880736,0.188,0,asphalt
autobot04_1574104062_912661075.jpg,1574104062.912661,0.188,0,asphalt
autobot04_1574104062_947263002.jpg,1574104062.947263,0.188,0,asphalt
autobot04_1574104062_980408906.jpg,1574104062.980409,0.188,0,asphalt
autobot04_1574104063_13638973.jpg,1574104063.013639,0.188,0,asphalt
autobot04_1574104063_48502922.jpg,1574104063.048503,0.188,0,asphalt
autobot04_1574104063_78958034.jpg,1574104063.078958,0.188,0,asphalt
autobot04_1574104063_123595952.jpg,1574104063.123596,0.188,0,asphalt
autobot04_1574104063_156748056.jpg,1574104063.156748,0.188,0,asphalt
autobot04_1574104063_182076930.jpg,1574104063.182077,0.188,0,asphalt
autobot04_1574104063_215284109.jpg,1574104063.215284,0.188,0,asphalt
autobot04_1574104063_252959966.jpg,1574104063.25296,0.188,0,asphalt
autobot04_1574104063_279654026.jpg,1574104063.279654,0.188,0,asphalt
autobot04_1574104063_312525987.jpg,1574104063.312526,0.188,0,asphalt
autobot04_1574104063_345963954.jpg,1574104063.345964,0.188,0,asphalt
autobot04_1574104063_380774974.jpg,1574104063.380775,0.188,0,asphalt
autobot04_1574104063_415031909.jpg,1574104063.415032,0.188,0,asphalt
autobot04_1574104063_445550918.jpg,1574104063.445551,0.188,0,asphalt
autobot04_1574104063_479125022.jpg,1574104063.479125,0.188,0,asphalt
autobot04_1574104063_512084960.jpg,1574104063.512085,0.188,0,asphalt
autobot04_1574104063_547197103.jpg,1574104063.547197,0.27128451452723223,1.534445028002247,straight
autobot04_1574104063_579369068.jpg,1574104063.579369,0.260978157102975,1.534495727921652,straight
autobot04_1574104063_614726066.jpg,1574104063.614726,0.23243913474778496,1.533446889255771,straight
autobot04_1574104063_645323038.jpg,1574104063.645323,0.22419957415363154,1.5330403813293874,straight
autobot04_1574104063_682384967.jpg,1574104063.682385,0.19522756879487144,1.5322254116327094,straight
autobot04_1574104063_713532924.jpg,1574104063.713533,0.1864401199068488,1.5320242459995046,straight
autobot04_1574104063_745639085.jpg,1574104063.745639,0.1565567200420019,1.5319262019503148,straight
autobot04_1574104063_778876066.jpg,1574104063.778876,0.1463350600963713,1.5319387470070347,straight
autobot04_1574104063_813260078.jpg,1574104063.81326,0.1152415059083449,1.5691599268025385,straight
autobot04_1574104063_845679998.jpg,1574104063.84568,0.5452573814837172,-1.5573386972207517,straight
autobot04_1574104063_880460977.jpg,1574104063.880461,0.5130166705014438,-1.4916837705317063,straight
autobot04_1574104063_911851882.jpg,1574104063.911852,0.5029516837848675,-1.4698664075234615,straight
autobot04_1574104063_945333957.jpg,1574104063.945334,0.47085573208159137,-1.454937778745629,straight
autobot04_1574104063_978794097.jpg,1574104063.978794,0.4601366846332551,-1.454937778745629,straight
autobot04_1574104064_13104915.jpg,1574104064.013105,0.427758446845812,-1.454937778745629,straight
autobot04_1574104064_46464920.jpg,1574104064.046465,0.4170634691760131,-1.454937778745629,straight
autobot04_1574104064_78535079.jpg,1574104064.078535,0.38442378722697224,-1.454937778745629,straight
autobot04_1574104064_113123893.jpg,1574104064.113124,0.3728913051037839,-1.454937778745629,straight
autobot04_1574104064_146737098.jpg,1574104064.146737,0.3404917160618386,-1.454937778745629,straight
autobot04_1574104064_179843902.jpg,1574104064.179844,0.32988586087468197,-1.454937778745629,straight
autobot04_1574104064_215374946.jpg,1574104064.215375,0.2971161752853153,-1.454937778745629,straight
autobot04_1574104064_250349998.jpg,1574104064.25035,0.28590342500838317,-1.454937778745629,straight
autobot04_1574104064_279383897.jpg,1574104064.279384,0.25524385715661935,-1.454937778745629,straight
autobot04_1574104064_311621904.jpg,1574104064.311622,0.24490858392868134,-1.454937778745629,straight
autobot04_1574104064_348077058.jpg,1574104064.348077,0.21191569927791123,-1.5151903061399843,straight
autobot04_1574104064_380019903.jpg,1574104064.38002,0.2016535365617165,-1.538821231397124,straight
autobot04_1574104064_413069963.jpg,1574104064.41307,0.270350317930711,1.561063928756879,straight
autobot04_1574104064_445149898.jpg,1574104064.44515,0.2806352344879322,1.5502403691465434,straight
autobot04_1574104064_480257987.jpg,1574104064.480258,0.3132414840951115,1.5429926472756728,straight
autobot04_1574104064_511943101.jpg,1574104064.511943,0.32339950390174127,1.5429926472756728,straight
autobot04_1574104064_546622991.jpg,1574104064.546623,0.3558819578635027,1.5429926472756728,straight
autobot04_1574104064_578407049.jpg,1574104064.578407,0.3660640676626546,1.5429926472756728,straight
autobot04_1574104064_613574981.jpg,1574104064.613575,0.3803397895663914,1.5429926472756728,straight
autobot04_1574104064_644757032.jpg,1574104064.644757,0.38319528709075074,1.5429926472756728,straight
autobot04_1574104064_681408882.jpg,1574104064.681409,0.3865516816783033,1.5429926472756728,straight
autobot04_1574104064_718894004.jpg,1574104064.718894,0.38998438326768065,1.5429926472756728,straight
autobot04_1574104064_745182037.jpg,1574104064.745182,0.3923917108846136,1.5429926472756728,straight
autobot04_1574104064_779566049.jpg,1574104064.779566,0.3955404281613351,1.5429926472756728,straight
autobot04_1574104064_813158988.jpg,1574104064.813159,0.3986167029110022,1.5429926472756728,straight
autobot04_1574104064_845113039.jpg,1574104064.845113,0.40154289630715195,1.5429926472756728,straight
autobot04_1574104064_879976987.jpg,1574104064.879977,0.40473556379694103,1.5429926472756728,straight
autobot04_1574104064_911706924.jpg,1574104064.911707,0.407641233993745,1.5429926472756728,straight
autobot04_1574104064_945485115.jpg,1574104064.945485,0.4107344731326588,1.5429926472756728,straight
autobot04_1574104064_978682041.jpg,1574104064.978682,0.41377448295241753,1.5429926472756728,straight
autobot04_1574104065_13608932.jpg,1574104065.013609,0.6120120507557488,1.3606267514291825,straight
autobot04_1574104065_47849893.jpg,1574104065.04785,0.6276674897909696,1.3455282930112786,straight
autobot04_1574104065_78747034.jpg,1574104065.078747,0.6593406408564174,1.397612177539817,straight
autobot04_1574104065_112927913.jpg,1574104065.112928,0.669482602941616,1.423826650079721,straight
autobot04_1574104065_145442962.jpg,1574104065.145443,0.6987767192792699,1.4424807092412155,straight
autobot04_1574104065_179152011.jpg,1574104065.179152,0.7087209788144645,1.4437783267736888,straight
autobot04_1574104065_214534044.jpg,1574104065.214534,0.188,0,asphalt
autobot04_1574104065_245434045.jpg,1574104065.245434,0.188,0,asphalt
autobot04_1574104065_279073953.jpg,1574104065.279074,0.188,0,asphalt
autobot04_1574104065_311716079.jpg,1574104065.311716,0.188,0,asphalt
autobot04_1574104065_344310998.jpg,1574104065.344311,0.188,0,asphalt
autobot04_1574104065_379767894.jpg,1574104065.379768,0.188,0,asphalt
autobot04_1574104065_414690971.jpg,1574104065.414691,0.188,0,asphalt
autobot04_1574104065_446064949.jpg,1574104065.446065,0.188,0,asphalt
autobot04_1574104065_479161977.jpg,1574104065.479162,0.188,0,asphalt
autobot04_1574104065_513160943.jpg,1574104065.513161,0.188,0,asphalt
autobot04_1574104065_546840906.jpg,1574104065.546841,0.188,0,asphalt
autobot04_1574104065_578643083.jpg,1574104065.578643,0.188,0,asphalt
autobot04_1574104065_612453937.jpg,1574104065.612454,0.188,0,asphalt
autobot04_1574104065_646564960.jpg,1574104065.646565,0.188,0,asphalt
autobot04_1574104065_681076049.jpg,1574104065.681076,0.188,0,asphalt
autobot04_1574104065_713340997.jpg,1574104065.713341,0.188,0,asphalt
autobot04_1574104065_744587898.jpg,1574104065.744588,0.188,0,asphalt
autobot04_1574104065_777968883.jpg,1574104065.777969,0.188,0,asphalt
autobot04_1574104065_811836004.jpg,1574104065.811836,0.188,0,asphalt
autobot04_1574104065_844350099.jpg,1574104065.84435,0.188,0,asphalt
autobot04_1574104065_879575014.jpg,1574104065.879575,0.188,0,asphalt
autobot04_1574104065_910847902.jpg,1574104065.910848,0.188,0,asphalt
autobot04_1574104065_945188045.jpg,1574104065.945188,0.188,0,asphalt
autobot04_1574104065_978209018.jpg,1574104065.978209,0.188,0,asphalt
autobot04_1574104066_12640953.jpg,1574104066.012641,0.188,0,asphalt
autobot04_1574104066_45922040.jpg,1574104066.045922,0.188,0,asphalt
autobot04_1574104066_77527999.jpg,1574104066.077528,0.188,0,asphalt
autobot04_1574104066_111588954.jpg,1574104066.111589,0.188,0,asphalt
autobot04_1574104066_144920110.jpg,1574104066.14492,0.188,0,asphalt
